cod_ibge,pop_total,pop_urbana_pct,perc_jovens_15_29,renda_per_capita,taxa_desemprego,taxa_analfabetismo_15,perc_esgoto_adequado,gini,idhm,idhm_renda,idhm_longevidade,idhm_educacao,perc_pobres,pib_per_capita,densidade_demografica,taxa_homicidios,alta_violencia
3507803,25201.0,97.5199,21.1857,1711.42,3.9049,2.76,97.4885,0.44,0.755,0.738,0.864,0.675,3.8,35507.75762866553,90.50197875442615,11.90428951232094,0
3507902,23898.0,92.1207,20.508,1482.87,1.4136,3.97,92.7992,0.41,0.74,0.724,0.815,0.688,3.34,47032.6805590426,21.698371033246683,16.737802326554522,1
3508009,20250.0,82.8198,23.1753,996.87,3.5969,4.96,79.3029,0.5,0.667,0.642,0.799,0.578,18.74,33784.1975308642,16.924886101785013,14.814814814814815,1
3508108,17210.0,94.5032,18.007,1627.85,3.6685,4.93,85.5692,0.44,0.763,0.736,0.839,0.72,4.57,36465.136548518305,52.64268737707275,0.0,0
3508207,4356.0,86.5932,19.2608,1763.97,5.8875,4.01,87.357,0.46,0.735,0.743,0.83,0.643,5.19,56126.7217630854,16.35012386457473,0.0,0
3508306,4299.0,82.8332,21.4468,1242.79,2.7315,6.26,82.655,0.4,0.694,0.667,0.811,0.619,7.01,23931.612002791346,17.9144407310792,0.0,0
3508405,47011.0,92.3188,23.5775,1480.46,6.4295,3.43,84.2379,0.42,0.738,0.717,0.828,0.678,4.5,126807.19406096445,180.64895440257615,6.381485184318564,0
3508504,96202.0,96.5947,19.9933,1632.59,5.3854,2.64,87.0721,0.5,0.788,0.754,0.858,0.755,5.17,54204.205733768526,260.7170926041356,24.94750628885054,1
3508603,31564.0,92.7449,20.0672,1383.47,8.4443,2.85,88.9225,0.52,0.764,0.733,0.837,0.728,7.63,21341.78177670764,109.60102781346575,9.50449879609682,0
3508702,17101.0,69.1889,20.6304,1386.07,4.6235,4.77,69.4784,0.5,0.72,0.701,0.858,0.62,9.0,33588.38664405591,36.5238971923095,0.0,0
3508801,16654.0,91.9779,19.2266,1524.12,4.1855,5.45,92.5564,0.46,0.742,0.714,0.867,0.661,5.8,40983.78767863577,18.096666232016343,6.004563468235859,0
3508900,3712.0,80.4688,17.3761,1359.73,2.8275,6.37,80.4363,0.37,0.729,0.682,0.823,0.691,5.09,18805.495689655174,14.651551990905933,0.0,0
3509007,95032.0,99.0056,22.1831,1668.47,6.8171,2.69,87.5352,0.47,0.781,0.74,0.861,0.749,5.08,51128.651401633135,973.2696995145532,5.2613856385217606,0
3509106,5466.0,42.6637,25.8873,1214.27,4.4455,7.15,55.0767,0.45,0.697,0.665,0.802,0.635,13.35,17609.769484083427,9.917283397349948,18.294914013904133,1
3509205,92689.0,99.0894,22.8787,1728.39,5.5833,3.18,79.8989,0.43,0.728,0.713,0.81,0.668,7.21,245046.9850791356,705.4709025314721,9.70989006246696,0
3509254,28515.0,76.9244,22.3672,1206.25,2.7794,6.51,71.5986,0.47,0.694,0.658,0.832,0.611,14.4,61554.48009819393,62.74079240641688,7.013852358407855,0
3509304,9133.0,94.9305,19.2051,1564.43,3.2231,4.18,96.5272,0.4,0.734,0.714,0.822,0.674,2.77,18714.113653782984,51.61957621418761,0.0,0
3509403,23830.0,89.1565,21.4142,1447.0,6.1138,4.09,89.3367,0.4,0.713,0.693,0.825,0.633,4.61,31965.96726814939,36.101247106446415,8.39278220730172,0
3509452,5954.0,82.8519,20.9271,1336.83,3.7849,4.36,80.1732,0.53,0.717,0.687,0.846,0.634,11.03,25375.71380584481,32.27467625041332,16.795431642593215,1
3509502,1139047.0,99.4633,20.9471,2678.6,5.1517,2.31,94.1969,0.56,0.805,0.829,0.86,0.731,3.16,64042.05445429381,1433.5370910843712,10.622915472320281,0
3509601,77632.0,98.1335,21.5749,1564.93,4.994,3.26,79.844,0.43,0.769,0.733,0.84,0.739,3.64,32601.890972794725,977.6960568240494,10.305028854080792,0
3509700,46974.0,91.7401,22.2613,1626.97,2.6093,3.26,84.5887,0.59,0.749,0.761,0.852,0.648,5.41,30864.052454549324,161.9899234777451,2.1288372291054625,0
3509809,4888.0,79.91,21.7267,1334.45,6.5484,5.7,82.1903,0.43,0.706,0.67,0.824,0.638,9.24,39833.2651391162,10.095022914132413,0.0,0
3509908,12289.0,88.1927,20.5875,1281.29,2.822,3.73,80.8375,0.49,0.72,0.677,0.851,0.649,13.88,21515.989909675318,9.931676787726067,8.137358613394092,0
3509957,4931.0,90.7118,22.8351,1174.28,7.646,4.04,86.3492,0.43,0.704,0.646,0.797,0.677,15.21,26375.988643277225,92.58181408535326,101.3993104846887,1
3510005,29449.0,94.6076,19.2774,1531.52,2.5459,3.81,93.8045,0.41,0.747,0.701,0.845,0.704,5.38,51558.524907467145,49.42674774383151,0.0,0
3510104,2889.0,84.9429,18.0685,1528.06,0.2651,6.25,89.6552,0.48,0.789,0.747,0.863,0.762,1.97,37074.42021460713,40.75213000056424,0.0,0
3510153,6283.0,97.4853,26.134,1266.24,5.0602,5.41,96.726,0.4,0.68,0.658,0.791,0.605,7.22,26152.952411268503,109.34753476391862,0.0,0
3510203,46337.0,85.0897,22.3903,1240.46,8.4644,5.0,79.5824,0.5,0.721,0.675,0.826,0.671,14.66,27388.415305263614,28.250323582865562,0.0,0
3510302,22866.0,78.9469,24.2675,1062.65,3.7245,5.53,69.5041,0.4,0.699,0.673,0.823,0.617,7.03,17158.838450100586,134.592971923009,0.0,0
3510401,50068.0,96.2491,21.4408,1570.15,4.6317,3.06,92.2934,0.46,0.75,0.744,0.848,0.669,2.91,59734.960453782856,155.06785844808257,3.9945673883518418,0
3510500,134873.0,98.589,20.7692,1578.4,6.594,3.06,84.3663,0.5,0.759,0.735,0.845,0.705,6.41,33603.730917233246,278.1190521850841,22.984585498950864,1
3510609,386984.0,100.0,22.9152,1432.95,5.782,3.67,88.3503,0.46,0.749,0.721,0.842,0.693,6.12,17713.15093130465,11201.991547501882,9.561118805945465,0
3510708,11345.0,92.067,17.1441,1515.63,2.5476,6.28,90.2455,0.42,0.722,0.695,0.853,0.636,6.96,28304.98016747466,17.74741571346332,8.814455707360072,0
3510807,28083.0,85.1298,20.4786,1545.95,4.6,3.72,90.4596,0.49,0.73,0.727,0.835,0.64,5.86,41987.75059644625,32.49500998003992,7.121746252181035,0
3510906,2799.0,67.7028,17.935,1539.7,3.2959,7.05,64.777,0.43,0.734,0.68,0.864,0.673,7.85,104719.89996427296,14.602233896589683,0.0,0
3511003,19977.0,76.533,19.2672,1419.26,4.2737,5.79,77.0543,0.46,0.731,0.688,0.827,0.686,12.17,69494.26840866997,18.75214724617438,10.011513240226261,0
3511102,115791.0,99.0889,18.9626,1898.84,4.4054,2.84,98.2365,0.46,0.785,0.767,0.853,0.74,2.35,45067.06911590711,398.46040551143165,5.1817498769334405,0
3511201,7003.0,95.7161,19.1204,1398.86,3.5463,4.69,95.6574,0.43,0.751,0.734,0.852,0.676,1.92,21833.78552049122,47.19225300384789,0.0,0
3511300,12618.0,91.1872,19.488,1810.97,2.8946,2.95,88.1658,0.42,0.766,0.749,0.872,0.689,2.77,42249.48486289428,63.77945591847876,7.925186241876684,0
3511409,21469.0,85.3044,21.6219,1459.9,5.116,3.85,90.0527,0.43,0.729,0.71,0.821,0.666,5.64,44571.89435930877,41.96270286012498,13.973636405980715,1
3511508,44695.0,94.731,20.1141,1839.05,4.0564,2.12,93.706,0.42,0.782,0.758,0.854,0.739,1.15,52442.24186150576,349.71792524432135,4.474773464593355,0
3511607,19048.0,77.121,22.0128,1256.04,3.5644,4.5,72.9967,0.43,0.706,0.715,0.804,0.611,3.82,38879.09491810164,100.04622042942981,10.499790004199916,0
3511706,15535.0,93.048,20.9656,1454.08,5.3265,3.87,83.4457,0.4,0.736,0.72,0.82,0.675,2.72,33158.86707434824,88.34434675795866,0.0,0
3511904,6982.0,96.4767,20.5958,1390.17,2.123,6.58,96.4536,0.37,0.725,0.704,0.821,0.66,3.34,26698.796906330565,41.414081499495815,14.322543683758235,1
3512001,18486.0,95.2126,20.2045,1572.33,2.9479,4.2,97.0732,0.46,0.757,0.72,0.845,0.712,4.36,83396.78675754624,43.774256872435195,10.818998160770313,0
3512100,6629.0,70.6592,19.641,1282.7,0.7823,7.66,86.1386,0.4,0.71,0.689,0.802,0.647,5.04,56300.95036958817,9.097671303564958,0.0,0
3512209,28101.0,95.292,23.4369,1349.53,2.9851,5.95,93.75,0.43,0.708,0.699,0.827,0.614,6.76,30578.057720365825,153.73126979698347,10.675776662752215,0
3512308,15232.0,78.2826,19.2161,1601.09,3.2157,3.75,76.1309,0.49,0.736,0.725,0.837,0.658,4.51,28426.5362394958,32.678280271174806,13.130252100840336,1
3512407,24514.0,95.5658,22.1506,1684.38,4.911,3.91,93.0363,0.44,0.758,0.754,0.858,0.674,3.05,167570.61271110387,178.18126312882052,8.158603247124091,0
3512506,5400.0,85.3333,18.5926,1464.68,1.5536,4.99,92.0336,0.39,0.719,0.704,0.816,0.648,3.34,40514.25925925926,21.87784867821331,0.0,0
3512605,4280.0,82.7336,19.8131,1281.73,4.0963,8.67,80.7134,0.45,0.69,0.653,0.811,0.619,13.91,32980.84112149533,14.086824869170261,0.0,0
3512704,4195.0,64.6722,20.882,1543.11,2.507,4.42,63.4431,0.48,0.754,0.728,0.841,0.7,5.24,82246.96066746126,15.05624107213357,23.837902264600714,1
3512803,59773.0,97.4738,21.3575,1614.71,7.557,2.91,93.7186,0.42,0.769,0.746,0.876,0.697,2.83,35294.196376290296,386.4675265897262,11.710973181871415,0
3512902,8719.0,77.9906,20.2776,1404.7,5.7719,5.93,82.6446,0.4,0.722,0.705,0.849,0.63,3.62,58126.96410138778,19.740536134758194,0.0,0
3513009,274413.0,97.1721,21.4272,2275.73,6.3179,2.67,64.5833,0.57,0.78,0.789,0.851,0.707,4.72,58722.30907427855,846.9693883220059,12.025669337822917,0
3513108,33281.0,98.4165,21.5889,1576.75,4.3888,3.91,98.1496,0.42,0.756,0.737,0.857,0.683,2.46,52676.812595775365,106.86750818019222,9.014152218983805,0
3513207,9272.0,82.28,20.1575,1581.65,5.0493,5.25,76.4868,0.48,0.734,0.723,0.802,0.682,5.54,37377.69628990509,24.06873815642603,0.0,0
3513306,2108.0,67.2676,16.8406,1505.41,0.7339,4.42,85.2798,0.43,0.774,0.698,0.853,0.778,7.83,65305.50284629981,14.116386526484964,0.0,0
3513405,74961.0,97.5681,19.957,1498.46,7.0195,2.06,94.6781,0.53,0.788,0.742,0.871,0.758,6.44,42453.71593228479,245.21179329994536,44.02289190378997,1
3513504,112476.0,99.8755,22.7871,1246.76,9.0812,4.69,77.9701,0.45,0.737,0.716,0.821,0.681,7.29,195121.37700487216,787.2115566318354,13.336178384722075,1
3513603,22110.0,59.0231,19.6156,1243.82,4.5387,6.4,57.8376,0.54,0.684,0.672,0.826,0.576,17.12,14760.832202623247,15.711494048676498,18.091361374943464,1
3513702,31756.0,90.7104,19.3696,1726.15,3.9154,2.23,92.9386,0.45,0.76,0.74,0.865,0.687,5.24,65536.0246882479,42.13313944694615,9.447033631439728,0
3513801,393237.0,100.0,22.4493,1522.03,6.9744,3.12,98.8158,0.43,0.757,0.717,0.844,0.716,5.51,47005.637821466444,12795.685279187817,5.848890109526825,0
3513850,1620.0,81.4815,16.7284,1358.16,1.9778,9.08,86.1371,0.37,0.741,0.686,0.842,0.704,3.74,43103.08641975309,18.381310065469236,0.0,0
3513900,11158.0,68.7399,18.1574,1682.61,1.7986,5.27,61.8525,0.48,0.734,0.72,0.85,0.645,5.51,44045.2590069905,49.86837930001922,0.0,0
3514007,8759.0,97.6824,22.6282,1361.96,5.1185,7.36,97.8544,0.38,0.718,0.691,0.818,0.655,4.6,15861.05719831031,58.49902156562857,0.0,0
3514106,24510.0,95.9976,19.6899,1357.54,6.1844,5.24,97.6513,0.46,0.725,0.725,0.853,0.616,5.37,34079.92656058752,38.72209197247272,4.079967360261118,0
3514205,2207.0,89.4427,19.4382,1359.18,1.4881,8.11,91.0936,0.36,0.742,0.699,0.825,0.709,2.37,26709.107385591302,28.317017154441295,0.0,0
3514304,8096.0,93.8982,19.2688,1694.59,9.0343,4.15,95.8427,0.37,0.738,0.718,0.811,0.689,1.93,99098.19664031621,39.325024043832634,0.0,0
3514403,45474.0,92.5012,18.769,1886.73,3.1804,3.22,93.0121,0.44,0.776,0.752,0.842,0.737,2.4,31775.91590799138,93.24404127228884,6.5971764084971625,0
3514502,12328.0,90.1038,18.4053,1624.7,1.3747,3.82,88.7891,0.43,0.748,0.716,0.837,0.698,4.24,20492.050616482804,46.598653598279384,16.223231667748216,1
3514601,9471.0,97.6877,23.6195,1673.48,2.9802,3.42,97.7852,0.39,0.744,0.72,0.849,0.674,0.85,36145.285608700244,85.03627352391898,0.0,0
3514700,6205.0,84.2546,19.9355,1387.75,5.0334,4.69,84.4065,0.53,0.745,0.719,0.834,0.69,6.25,24565.995165189364,12.04251074219129,0.0,0
3514809,13069.0,52.5824,21.31,1096.71,3.4313,7.22,56.1331,0.49,0.691,0.633,0.847,0.615,23.26,25200.780472874743,7.900228259713128,0.0,0
3514908,17699.0,86.9202,22.2385,1295.02,1.8038,4.95,84.5819,0.42,0.695,0.701,0.822,0.583,4.87,56763.376461947,87.46293733939513,0.0,0
3514924,3138.0,93.3397,18.6106,1535.69,4.0075,4.37,93.8345,0.33,0.747,0.711,0.825,0.712,1.4,24235.500318674316,33.390082996382205,0.0,0
3514957,2323.0,88.291,16.5303,1354.87,1.9962,5.69,89.0625,0.36,0.73,0.723,0.84,0.641,1.96,24623.331898407232,27.94451996294915,43.04778303917348,1
3515004,250691.0,99.4144,23.5645,1249.69,8.0239,4.33,79.4852,0.49,0.665,0.654,0.808,0.56,18.1,57101.18831549597,3561.052870820194,17.15259024057505,1
3515103,66970.0,89.6282,22.2249,1386.48,7.3665,5.03,45.6787,0.5,0.749,0.713,0.834,0.708,8.98,21742.944602060623,430.2850791243953,14.932059130954157,1
3515129,3014.0,88.5866,18.0159,1334.16,2.0597,6.81,87.9354,0.38,0.727,0.69,0.805,0.691,4.81,26269.077637690778,13.38562045059889,0.0,0
3515152,19566.0,94.0662,26.7045,1609.27,6.059,5.84,73.0389,0.45,0.732,0.72,0.815,0.668,5.92,33785.801901257284,177.96818293448302,0.0,0
3515186,39816.0,90.8906,19.8513,1838.17,3.1843,3.42,91.5351,0.57,0.787,0.784,0.872,0.712,2.94,51884.267631103074,102.29295926625304,2.511553144464537,0
3515194,4157.0,85.759,23.262,1193.58,1.3279,8.76,86.4372,0.38,0.696,0.675,0.819,0.609,3.0,22076.497474140004,21.464789896006526,0.0,0
3515202,9417.0,83.8696,20.6329,1667.09,2.891,4.69,84.2956,0.39,0.76,0.712,0.873,0.705,4.95,79989.06233407668,31.784015849818246,0.0,0
3515301,2703.0,82.3159,19.0899,1405.87,2.3482,7.25,81.5654,0.43,0.74,0.693,0.818,0.714,3.82,23102.478727339992,10.200500401906508,0.0,0
3515350,7924.0,62.2539,19.1444,1077.55,3.9104,11.67,62.5414,0.45,0.704,0.663,0.802,0.655,14.46,17225.896012115092,13.807427852530259,12.619888944977284,1
3515400,16641.0,80.8545,19.1755,1482.13,1.887,4.2,80.9034,0.43,0.732,0.699,0.867,0.648,6.9,28466.558500090137,38.77475411898754,0.0,0
3515509,71186.0,96.7957,19.6232,1853.8,2.7151,3.91,96.7851,0.49,0.797,0.767,0.872,0.758,2.46,34680.49897451746,129.47687964830655,5.619082403843453,0
3515608,5942.0,90.0034,18.3103,1600.05,2.1075,5.15,91.0634,0.41,0.758,0.746,0.859,0.68,0.42,34600.1346348031,34.954997352785455,0.0,0
3515657,1656.0,60.5072,19.8068,1270.67,4.4903,2.87,60.6852,0.4,0.703,0.668,0.843,0.617,5.17,48885.26570048309,16.47695614104911,0.0,0
3515707,179198.0,99.1529,23.5382,1201.71,7.6782,3.66,89.1878,0.43,0.738,0.691,0.828,0.703,7.58,26454.94369356801,6064.8458388330455,10.60279690621547,0
3515806,1487.0,81.7754,16.0054,1376.01,0.9419,6.01,85.9016,0.4,0.727,0.668,0.796,0.723,7.92,28349.69737726967,6.617388556857474,0.0,0
3515905,2733.0,83.7175,15.7702,1699.56,2.0032,6.27,86.6548,0.37,0.747,0.71,0.808,0.726,2.41,29961.94657885108,13.381578174268984,0.0,0
3516002,12958.0,80.7223,22.1022,1313.48,2.4929,5.52,92.6767,0.41,0.715,0.702,0.807,0.646,6.0,20438.41642228739,24.7224967470399,0.0,0
3516101,3851.0,65.8011,20.2545,1361.28,4.1065,6.63,87.7609,0.49,0.665,0.654,0.808,0.56,18.1,44650.480394702674,17.04842265567587,0.0,0
3516200,352536.0,98.5182,21.6846,1734.79,3.5054,2.01,97.9206,0.46,0.78,0.749,0.842,0.753,3.34,31985.629836385502,582.0508883418445,4.254884607529444,0
3516309,165139.0,99.5368,24.6968,1035.25,5.1353,5.53,68.5857,0.4,0.703,0.659,0.815,0.647,9.32,11338.732825074634,3370.114895614375,6.055504756598986,0
3516408,144849.0,96.0131,23.6522,1397.55,6.1776,4.48,78.8945,0.44,0.731,0.702,0.852,0.654,6.83,29671.388825604594,1090.9357936358501,8.284489364786777,0
3516507,2763.0,88.9975,15.9971,1710.43,0.6207,6.24,88.7955,0.37,0.763,0.721,0.809,0.762,0.88,33914.223669923995,19.92342137711727,0.0,0
3516606,6380.0,80.7994,17.1787,1433.66,1.4701,5.5,83.982,0.42,0.709,0.684,0.823,0.634,5.68,27071.94357366771,17.92567867518558,0.0,0
3516705,42110.0,94.8183,19.9691,1612.63,4.3788,4.48,96.4375,0.5,0.769,0.737,0.849,0.728,6.94,40969.55592495844,75.76370934515039,7.124198527665638,0
3516804,3252.0,90.5289,18.6039,1377.87,5.0768,8.28,90.61,0.42,0.723,0.727,0.817,0.635,2.39,26392.373923739236,18.009735890435238,0.0,0
3516853,4702.0,89.9192,21.1399,1489.75,1.2607,5.34,94.8171,0.35,0.719,0.687,0.802,0.676,7.38,251847.08634623565,19.28899026115209,21.26754572522331,1
3516903,10312.0,89.4007,17.6106,1735.05,1.9329,6.41,89.7487,0.45,0.747,0.734,0.808,0.702,2.29,26677.56012412723,20.858617732252377,9.69743987587277,0
3517000,10232.0,76.5539,21.0321,1290.17,5.1575,5.05,88.1162,0.45,0.717,0.696,0.813,0.652,6.15,21109.06958561376,15.119208576220347,0.0,0
3517109,4138.0,82.9386,17.5689,1412.75,7.444,4.93,78.2216,0.52,0.735,0.735,0.858,0.63,5.82,30283.711938134365,15.168621700879765,0.0,0
3517208,11239.0,92.9442,20.8737,1305.59,7.9333,4.19,91.4186,0.38,0.739,0.697,0.853,0.679,4.47,20663.84909689474,40.55146236388434,0.0,0
3517307,5512.0,88.4797,20.3556,1235.95,3.4031,7.27,89.8058,0.4,0.728,0.675,0.83,0.689,6.49,80363.2075471698,25.306343573097777,0.0,0
3517406,39279.0,96.8355,20.7337,1685.85,2.9476,3.9,97.7222,0.53,0.753,0.759,0.824,0.683,4.08,68862.36920491866,31.21183346378326,7.637668983426257,0
3517505,21711.0,93.4273,22.0303,1671.55,3.1882,4.45,87.8604,0.41,0.725,0.728,0.866,0.605,3.52,41288.51734143982,66.77718792099064,9.211920224770854,0
3517604,17071.0,40.4604,20.6198,1032.99,4.223,8.52,37.9955,0.55,0.675,0.634,0.806,0.602,28.17,25722.687598851855,41.810762885385955,5.857887645714955,0
3517703,18606.0,97.5438,22.9012,1332.26,4.4308,7.06,96.9017,0.49,0.718,0.71,0.826,0.63,8.09,33226.109857035364,51.37182032287545,5.374610340750295,0
3517802,7441.0,79.1023,17.1079,1542.83,4.4768,6.55,83.067,0.42,0.719,0.699,0.803,0.663,7.02,43888.18707163016,13.072802562206055,0.0,0
3517901,10350.0,93.0821,20.0676,1492.66,3.3806,6.51,88.378,0.42,0.737,0.698,0.84,0.682,5.7,36275.65217391304,16.134035644527444,19.32367149758454,1
3518008,1968.0,86.9919,16.7683,1226.38,4.284,8.02,87.1287,0.4,0.732,0.682,0.806,0.714,6.43,18821.138211382113,22.963827304550758,0.0,0
3518107,6427.0,81.8578,21.0674,1310.94,5.1005,5.76,81.5251,0.48,0.713,0.698,0.832,0.623,5.71,30545.977905710286,13.918907797793592,15.559358954411078,1
3518206,31043.0,95.0424,18.3326,1575.63,5.085,3.92,95.5189,0.43,0.763,0.727,0.84,0.726,3.29,38645.685017556294,32.48409176287649,6.442676287729922,0
3518305,31236.0,82.3537,20.598,1601.96,6.1102,4.29,61.1943,0.47,0.731,0.729,0.817,0.656,5.51,49517.896017415806,115.3403048564339,0.0,0
3518404,118044.0,95.8956,19.5275,1872.42,4.8325,2.12,89.3402,0.54,0.798,0.764,0.886,0.751,5.95,66736.82694588459,156.8407570193294,17.789976618887874,1
3518503,15013.0,54.2397,23.6928,1385.89,2.257,5.36,59.1895,0.44,0.687,0.692,0.805,0.583,4.37,20893.958569239992,26.43673708010791,0.0,0
3518602,37498.0,96.9385,22.2492,1320.05,4.9065,6.08,98.4033,0.43,0.719,0.712,0.811,0.645,5.39,30271.854498906607,138.7329858040838,8.000426689423437,0
3518701,287634.0,99.7236,22.392,1416.67,8.0182,3.79,85.5365,0.5,0.751,0.729,0.854,0.679,7.04,36484.741025052674,1986.5049656753731,7.648608996154835,0
3518800,1291771.0,99.9521,22.5367,1643.73,6.7869,3.73,92.0179,0.51,0.763,0.746,0.831,0.717,6.5,59899.49069920288,4053.568682827332,6.115635046769126,0
3518859,7320.0,83.4563,20.6148,1428.08,3.2096,6.54,93.6439,0.53,0.743,0.724,0.822,0.688,8.23,33519.53551912568,17.699671395444994,0.0,0
3518909,4246.0,87.8945,19.6656,1208.8,4.3434,11.0,90.0613,0.41,0.697,0.676,0.808,0.621,6.14,22040.7442298634,16.81737346372145,23.551577955723033,1
3519006,9125.0,89.4904,21.4685,1172.66,1.3224,5.35,92.6822,0.44,0.727,0.68,0.809,0.698,8.78,39008.767123287675,25.05133808462273,0.0,0
3519055,15094.0,79.197,21.3197,2545.63,0.6514,2.85,77.7068,0.54,0.793,0.815,0.878,0.698,2.86,96952.49768119783,230.17216402092197,0.0,0
3519071,236641.0,99.6674,23.2394,1619.28,6.5349,3.0,96.3565,0.41,0.756,0.716,0.859,0.703,3.95,77661.19142498553,3791.3515765188417,9.71936393101787,0
3519105,10437.0,93.4943,19.0572,1415.72,7.3447,3.41,89.5628,0.4,0.745,0.721,0.851,0.675,3.57,63045.89441410367,19.06673998388726,0.0,0
3519204,6131.0,83.9504,19.54,1368.52,3.6395,6.56,84.646,0.44,0.733,0.701,0.857,0.655,5.43,51671.0161474474,19.04344801023768,0.0,0
3519253,8010.0,39.8876,18.2896,1284.97,4.7942,5.72,64.4891,0.52,0.674,0.664,0.848,0.543,23.43,21088.88888888889,19.95610155936629,0.0,0
3519303,32178.0,98.5953,22.5962,1285.02,6.0723,4.94,98.2239,0.37,0.703,0.681,0.814,0.627,5.05,36026.2601777612,110.58606006660321,12.430853378084404,1
3519402,11690.0,95.0214,18.7596,1717.95,2.305,5.07,95.05,0.48,0.74,0.741,0.841,0.65,3.88,27213.515825491875,42.99185030451029,0.0,0
3519501,6385.0,94.3461,20.0783,1429.78,2.2861,4.61,94.5901,0.43,0.708,0.692,0.817,0.628,6.41,38310.72826938136,27.976164395565878,0.0,0
3519600,60033.0,97.0366,20.6087,1437.98,5.8462,3.86,97.0828,0.43,0.747,0.738,0.846,0.667,2.33,32735.712025052886,87.08120645613303,4.997251511668582,0
3519709,75605.0,69.7097,20.9655,1324.95,3.6247,5.49,29.1135,0.48,0.71,0.7,0.832,0.614,8.3,31354.883936247603,71.45476437553988,13.226638449837974,1
3519808,7819.0,83.8598,23.2127,1574.21,4.5343,4.29,94.0632,0.45,0.72,0.716,0.806,0.646,5.11,26766.72208722343,21.578286487008594,0.0,0
3519907,7619.0,88.3056,19.3726,1401.72,2.449,3.95,88.0731,0.44,0.736,0.7,0.814,0.7,7.4,57009.581309883186,12.805601589313145,0.0,0
3520004,23106.0,98.7406,20.09,1348.69,4.6668,6.09,97.8762,0.36,0.727,0.691,0.838,0.664,4.13,16497.230156669262,236.38577143032524,0.0,0
3520103,26212.0,97.2303,19.5101,1501.48,4.6516,4.67,97.6768,0.67,0.768,0.809,0.835,0.671,3.15,49581.756447428656,55.96609409529096,3.8150465435678313,0
3520202,10605.0,74.116,20.943,1478.86,4.7067,6.83,39.8625,0.41,0.711,0.683,0.855,0.616,7.25,22646.393210749648,36.20034613060798,9.42951438000943,0
3520301,29115.0,77.1595,19.2444,1336.34,4.736,5.76,64.4953,0.55,0.726,0.691,0.847,0.653,18.75,54563.626996393614,14.713499882504252,13.738622703074016,1
3520400,34934.0,96.9342,21.7496,1970.57,4.405,3.17,62.439,0.49,0.756,0.739,0.843,0.693,4.48,399513.88332283736,100.85193236505778,8.587622373618824,0
3520426,13419.0,97.906,16.0072,1392.2,4.7978,5.67,47.3374,0.46,0.725,0.696,0.823,0.666,11.23,101614.20374096431,68.26679961539831,7.452120128176467,0
3520442,25549.0,88.6571,19.2806,2147.45,5.2632,2.96,87.6443,0.48,0.812,0.786,0.871,0.782,2.58,27636.11100238757,39.14709618304704,3.9140475165368507,0
3520509,255748.0,98.2592,19.893,2601.91,3.8993,2.19,96.0374,0.47,0.788,0.791,0.837,0.738,1.43,89217.18644916089,820.9022773596109,2.7370693025947417,0
3520608,5090.0,87.7603,19.1749,1627.06,4.3231,4.0,87.3372,0.45,0.761,0.714,0.843,0.733,4.42,17086.0510805501,39.34542812309167,0.0,0
3520707,4035.0,82.6518,15.8364,1550.8,1.7299,7.4,80.0241,0.47,0.751,0.714,0.835,0.71,4.6,27534.820322180916,14.431020793545203,0.0,0
3520806,3615.0,92.0885,19.2531,1419.58,1.9186,4.22,93.617,0.37,0.759,0.688,0.849,0.75,1.81,37809.405255878286,41.494966654805495,0.0,0
3520905,13712.0,97.1193,21.3317,1441.01,6.0151,3.97,95.9263,0.48,0.727,0.713,0.828,0.65,5.14,36398.701866977826,65.43420788913598,0.0,0
3521002,36459.0,82.9589,22.8915,1304.0,4.7888,3.83,67.2418,0.4,0.719,0.68,0.814,0.672,7.35,26596.834800735072,214.10073463347604,10.97122795468883,0
