cod_ibge,pop_total,pop_urbana_pct,perc_jovens_15_29,renda_per_capita,taxa_desemprego,taxa_analfabetismo_15,perc_esgoto_adequado
3157906,16395.0,54.968,23.4706,933.07,1.0132,8.34,50.3684
3158003,10485.0,64.3109,22.9757,1194.25,3.6649,8.55,56.4192
3158102,4755.0,70.5994,18.7171,791.94,14.7766,20.6,66.6853
3158201,12788.0,79.0741,22.2161,1032.69,6.8247,16.58,65.5551
3158300,6691.0,84.3372,21.5214,1385.2,3.1537,6.93,86.4082
3158409,3489.0,86.1565,18.286,1005.32,2.2118,6.37,79.7134
3158508,7030.0,44.0114,17.724,910.44,5.0564,12.49,36.2455
3158607,3747.0,70.0294,20.1761,1164.44,3.4382,4.71,56.0332
3158706,2137.0,78.0533,20.6832,1087.43,8.6339,9.52,70.9884
3158805,4214.0,98.149,19.7674,1217.31,3.0359,8.32,96.1846
3158904,8987.0,47.246,22.4324,829.24,0.9036,11.21,40.8861
3158953,44800.0,97.3728,21.183,1389.43,3.7424,3.41,90.8074
3159001,5313.0,65.4997,19.9322,1345.61,0.3791,7.11,4.8569
3159100,3469.0,63.7071,20.1499,938.09,2.9689,7.41,58.819
3159209,8460.0,63.7707,17.2222,1494.51,2.9262,5.39,61.0846
3159308,4755.0,78.9064,18.1703,1178.73,0.7937,8.39,62.2047
3159357,6773.0,71.4602,21.0542,1018.16,3.0677,9.48,57.2058
3159407,3301.0,68.252,19.3275,965.3,6.25,9.55,50.5
3159506,5826.0,46.6014,19.8421,1088.91,1.0601,13.15,24.1943
3159605,40635.0,89.5632,21.8752,1701.65,4.4755,4.66,87.2848
3159704,3382.0,86.5464,21.437,1205.38,1.2363,10.81,57.131
3159803,20973.0,85.9057,18.8719,1529.62,5.0393,8.97,85.5244
3159902,17285.0,90.9228,21.8224,1176.11,2.7687,8.79,85.5832
3160009,3769.0,81.2682,19.6604,1154.37,0.4891,9.0,43.4364
3160108,4229.0,87.0655,19.8629,1170.3,1.8549,8.67,81.8425
3160207,3915.0,33.7931,24.0613,719.21,11.4357,22.5,18.7313
3160306,10327.0,64.0167,19.8412,721.83,6.1638,22.34,51.5865
3160405,27295.0,89.0713,21.9381,1404.17,2.4833,4.04,87.9089
3160454,6629.0,30.0347,21.6171,763.14,6.4547,21.05,27.7929
3160504,1808.0,58.6836,19.635,1420.41,3.7547,11.65,23.3487
3160603,2717.0,76.187,17.8138,1070.64,8.4577,12.07,1.8067
3160702,42406.0,93.35,20.0467,1222.91,5.8223,4.81,72.0402
3160801,4713.0,92.1282,24.1884,1108.08,2.7661,9.53,91.651
3160900,3989.0,92.3038,19.4284,1526.19,2.3026,3.52,6.9752
3160959,5626.0,49.289,21.5606,1159.89,1.2739,9.48,50.463
3161007,17392.0,69.417,18.0083,1153.05,3.5642,9.86,63.4132
3161056,3200.0,73.4375,19.875,1061.23,0.6154,14.5,57.36
3161106,52762.0,69.9992,24.8417,813.04,8.7425,11.7,41.1062
3161205,6187.0,79.6509,19.1207,1205.09,2.5495,10.59,78.1469
3161304,5732.0,79.5359,18.9463,1313.75,2.0702,7.48,83.8458
3161403,4800.0,65.6667,20.3333,1258.54,3.6781,10.11,37.9867
3161502,10282.0,81.8421,21.2896,1086.63,5.2161,7.58,78.7471
3161601,3305.0,45.7489,17.9123,918.91,3.8745,16.94,53.5346
3161650,3143.0,74.5784,17.4038,951.67,2.6812,15.27,71.875
3161700,7375.0,84.4746,22.7525,1212.62,3.4891,9.05,69.5281
3161809,11770.0,87.3662,20.2974,1395.03,5.4996,4.07,77.5643
3161908,11850.0,70.4979,21.7806,1260.15,3.2475,6.83,56.3609
3162005,23959.0,87.5746,21.3198,1245.0,4.7485,4.61,88.5379
3162104,40910.0,93.6568,26.353,1594.93,1.5904,5.53,90.5186
3162203,7652.0,84.736,20.3738,1378.85,2.3256,5.45,85.5769
3162252,4822.0,58.5234,19.4318,949.31,3.9404,10.11,0.5952
3162302,2914.0,60.8785,18.6342,1052.04,4.0467,7.25,75.6119
3162401,23930.0,38.6084,21.9599,816.07,6.8555,20.59,15.5882
3162450,13024.0,39.3581,28.7085,657.0,4.6563,17.94,0.4722
3162500,90225.0,95.0834,20.5331,1691.04,3.6267,2.41,87.0863
3162559,11246.0,53.1389,23.7596,930.4,2.4771,8.02,51.6573
3162575,5331.0,88.3136,20.2964,1096.76,2.3045,13.38,84.0963
3162609,7070.0,83.9038,18.2603,1045.13,1.1769,11.79,84.0303
3162658,3972.0,51.9889,19.2598,772.21,7.7848,14.41,1.1127
3162708,23910.0,62.706,23.6596,807.01,12.1992,19.45,41.5909
3162807,15315.0,75.7101,21.541,1109.19,3.2201,10.39,62.9293
3162906,25565.0,96.4444,19.5854,1374.08,3.1046,3.22,91.6565
3162922,34348.0,91.525,25.2999,1067.53,6.6135,6.1,49.4207
3162948,7793.0,77.1718,19.5303,1391.61,4.9431,4.59,74.6647
3162955,26090.0,98.2062,22.1809,1319.2,4.9139,4.46,87.8747
3163003,3806.0,73.5943,23.5155,854.9,4.4503,14.24,73.8998
3163102,4536.0,73.0159,21.4506,1189.68,1.3271,6.18,56.0667
3163201,4133.0,73.6269,19.7193,910.86,4.691,4.16,74.106
3163300,3464.0,75.9815,20.1212,1016.23,0.9881,14.4,74.3056
3163409,5396.0,77.3536,18.2543,1115.9,2.885,8.87,71.3925
3163508,6197.0,35.3235,21.7847,819.84,7.7842,14.45,38.6703
3163607,2753.0,59.862,20.3414,1087.61,1.4095,8.76,62.8372
3163706,44798.0,98.7633,19.6013,1781.22,5.702,2.47,96.6721
3163805,6334.0,56.3625,19.8137,1126.44,2.0102,10.12,50.2197
3163904,4885.0,64.6059,18.219,1414.88,0.7746,6.74,66.7715
3164001,7166.0,86.101,19.8158,1096.96,2.3089,9.37,81.7837
3164100,5103.0,53.9879,20.7917,993.57,2.2704,13.84,37.8583
3164209,10315.0,72.0795,26.1561,726.62,10.0108,12.54,48.6806
3164308,7129.0,66.5872,20.6481,2002.71,0.7809,5.08,65.6044
3164407,6387.0,74.9178,20.3695,1300.15,5.0941,8.51,62.6738
3164431,3113.0,62.6727,20.2377,1261.02,1.9014,6.16,61.9371
3164472,6194.0,75.3633,21.4724,921.38,1.6464,13.88,67.0624
3164506,10079.0,37.4144,23.0975,756.62,3.427,16.76,33.8811
3164605,8815.0,74.0442,26.0125,1321.95,1.5309,6.75,66.0097
3164704,71796.0,92.8965,21.3758,1629.1,3.4171,4.41,93.5267
3164803,1259.0,64.4162,18.9039,1044.03,2.6316,5.74,4.8523
3164902,2300.0,69.913,17.1739,1208.85,0.9934,4.47,94.8922
3165008,11192.0,82.4428,20.5951,1406.52,2.1994,5.65,73.2074
3165107,6740.0,80.1929,21.4837,1243.41,2.5829,6.68,76.0229
3165206,6904.0,57.9954,21.0168,1341.66,1.6861,6.71,57.0251
3165305,6804.0,88.6096,21.4874,1395.09,3.0367,4.45,87.2902
3165404,6311.0,67.8498,21.0109,1269.56,3.0657,6.84,62.3762
3165503,5104.0,44.0243,21.9044,845.55,4.5242,13.62,45.8893
3165537,36844.0,99.0039,22.7608,1461.78,5.4837,3.16,93.7885
3165552,9917.0,34.8896,26.2378,825.56,6.9901,23.14,27.0953
3165560,2433.0,59.8027,16.0296,1066.41,2.8487,11.85,48.4407
3165578,6206.0,63.3742,24.7019,1195.38,0.2619,7.82,62.506
3165602,2240.0,82.4554,22.3214,1126.28,0.4873,8.14,78.0275
3165701,7716.0,79.9896,20.1529,1233.96,2.1072,5.88,55.4564
3165800,2068.0,35.058,16.4894,1282.2,1.7647,5.39,39.899
3165909,4008.0,47.9291,19.7355,935.44,3.9662,14.87,41.5723
3166006,5483.0,66.9342,19.8614,885.56,7.9768,9.51,68.781
3166105,3067.0,52.2335,19.987,961.01,4.6815,14.11,46.14
3166204,10384.0,51.7816,20.9072,990.54,1.9134,7.96,52.8495
3166303,7345.0,55.0306,22.8591,996.25,1.8986,12.04,50.8731
3166402,1819.0,85.9813,19.956,1450.73,1.0626,4.3,84.127
3166501,3792.0,52.057,25.5802,738.71,2.8816,24.38,66.7466
3166600,833.0,65.066,16.4466,1411.95,,9.32,66.1721
3166709,6944.0,84.9654,20.8237,1016.56,5.7714,12.75,62.8785
3166808,11801.0,77.7646,24.0912,1573.89,1.3586,4.54,78.3474
3166907,7621.0,90.5787,22.2937,1155.32,4.7462,8.7,90.5942
3166956,4399.0,45.5331,21.2094,811.29,4.7316,16.07,0.1311
3167004,1990.0,80.1508,18.8945,1182.63,4.6563,11.78,73.838
3167103,21952.0,65.0784,24.918,923.2,6.0606,11.97,48.6265
3167202,227397.0,96.7176,21.7905,1668.6,4.785,2.91,94.6512
3167301,2323.0,71.5024,18.2523,1213.4,5.0189,8.95,67.5947
3167400,6179.0,61.9032,18.3525,1597.35,2.904,9.69,59.1468
3167509,2947.0,61.9952,19.1042,1350.4,3.8627,3.1,67.4744
3167608,19750.0,48.2785,22.4557,1037.28,2.6398,10.0,46.1231
3167707,5137.0,72.5715,19.1551,1139.19,0.478,13.67,66.7164
3167806,5613.0,66.827,18.4215,1255.32,3.6357,5.33,63.3663
3167905,4014.0,73.0942,18.4106,1166.15,5.8161,11.17,73.6808
3168002,33050.0,86.9289,22.6657,1079.79,3.9065,13.57,60.4415
3168051,3387.0,72.7487,16.711,949.47,7.4236,13.02,70.7002
3168101,4118.0,63.1617,19.5483,1554.17,4.2564,5.15,61.4634
3168200,1690.0,58.4615,19.2899,1331.31,0.2703,7.23,57.382
3168309,4224.0,51.6572,16.9034,1209.1,8.2002,7.73,30.3202
3168408,14709.0,67.7816,20.1033,993.4,1.765,11.47,63.9388
3168507,12255.0,71.7258,19.4043,1233.73,6.1686,7.56,56.5034
3168606,137418.0,85.1148,22.0823,1338.49,6.5844,8.24,78.8379
3168705,81579.0,99.8394,20.2944,1630.44,5.0574,3.3,94.5314
3168804,7744.0,80.5269,20.0026,1872.35,2.1345,4.34,72.889
3168903,7883.0,76.2273,19.5991,1633.94,0.9483,6.35,75.7322
3169000,16185.0,84.8811,20.2471,1244.19,3.1547,6.09,83.2142
3169059,3826.0,54.0512,15.7083,1301.34,2.4145,8.3,23.8776
3169109,7214.0,57.3191,21.0008,1257.12,2.3922,8.59,54.5594
3169208,8609.0,85.5732,18.4923,1491.51,3.194,6.53,75.9478
3169307,75485.0,91.8381,22.1236,1370.02,4.6954,4.49,90.9667
3169356,28895.0,93.1441,20.706,1333.18,3.6065,4.58,83.2499
3169406,55255.0,91.7781,21.8804,1459.07,3.1195,5.67,92.5653
3169505,5886.0,71.8824,22.0523,895.69,1.4789,10.19,54.139
3169604,25470.0,92.0377,19.7801,1424.49,4.1158,5.88,93.6055
3169703,20000.0,81.85,23.805,1093.34,7.7491,10.17,70.347
3169802,4935.0,66.079,21.1955,1172.12,3.4779,6.57,67.1858
3169901,103365.0,95.9348,21.7559,1507.27,2.7875,3.71,86.1303
3170008,11708.0,52.2378,25.4271,803.38,9.7486,12.57,3.5853
3170057,13017.0,48.8361,20.212,1088.96,3.8101,9.79,51.3502
3170107,337836.0,97.7877,21.8076,1939.6,3.109,3.31,97.1786
3170206,713224.0,98.5943,23.1149,2079.68,3.7417,2.71,96.0897
3170305,2684.0,81.8927,20.4173,927.61,4.2662,16.97,66.1538
3170404,86619.0,84.0659,22.9684,1760.5,3.3594,5.13,79.4384
3170438,3828.0,61.8077,18.5214,1279.07,1.9048,13.47,64.0822
3170479,3282.0,71.5722,19.7745,1091.98,4.7262,13.16,58.6098
3170503,10600.0,82.3585,22.5566,1080.19,3.7008,10.87,81.0432
3170529,17479.0,52.2284,26.2944,727.87,8.4184,9.84,16.0556
3170578,5780.0,86.6263,19.3599,1037.57,3.281,13.52,84.6851
3170602,2158.0,72.6135,17.2382,1496.78,1.4231,3.6,74.6575
3170651,4633.0,58.515,24.5629,881.5,9.7522,17.87,0.2819
3170701,136467.0,97.2982,21.1472,1874.49,3.9087,3.04,96.7467
3170750,6969.0,84.4741,23.5041,1349.13,1.8021,5.96,86.0371
3170800,33744.0,89.3611,22.1136,1062.12,5.4681,10.33,51.7093
3170909,18840.0,53.3227,22.2611,738.74,8.2346,16.56,15.0119
3171006,19975.0,85.1765,20.9111,1572.32,2.6411,4.03,84.8569
3171030,7672.0,59.6715,26.7987,764.71,5.4696,16.27,23.0127
3171071,5181.0,74.3486,22.2737,898.68,3.2547,17.1,62.4935
3171105,3411.0,63.7057,17.854,1352.42,6.1566,9.73,56.0551
3171154,4899.0,40.3756,18.9426,859.63,1.5033,7.89,37.8198
3171204,129246.0,99.3284,23.846,1291.72,5.9463,3.37,94.5829
3171303,76430.0,93.1284,22.6822,1864.42,3.2288,3.81,89.2032
3171402,3700.0,57.8919,18.2703,1216.73,4.3407,8.41,49.4358
3171501,3038.0,88.0184,23.3048,907.26,0.7972,13.19,85.8706
3171600,11804.0,63.9953,22.0349,959.9,3.8398,14.21,57.5688
3171709,8908.0,55.1639,20.2627,987.85,1.4081,7.87,57.6585
3171808,10314.0,62.5461,20.7097,1116.83,3.6381,7.62,62.1593
3171907,4552.0,63.203,17.9042,927.5,2.9412,15.84,67.3389
3172004,39160.0,88.8943,20.6001,1493.02,2.7417,6.41,85.9377
3172103,4443.0,82.2642,20.4591,1153.24,5.2659,7.35,89.1746
3172202,2356.0,56.7912,18.2937,1240.48,3.7365,5.17,3.3449
3200102,30684.0,54.0184,19.3912,1191.25,2.4507,9.42,46.1726
3200136,9711.0,34.6308,19.9465,1242.59,1.8873,8.28,33.0776
3200169,12042.0,61.8004,19.6064,965.09,3.1357,14.47,35.8868
3200201,29177.0,76.8311,20.8315,1336.26,4.45,8.49,60.8237
3200300,13836.0,50.5493,18.0399,1469.82,2.1065,5.2,48.3256
3200359,7434.0,57.533,18.5499,1247.98,1.8643,11.0,51.0646
3200409,29984.0,80.2728,19.7972,1257.88,5.2413,4.19,42.8015
3200508,7223.0,74.2212,19.8394,1138.77,2.5571,8.87,63.4741
3200607,94765.0,86.8992,21.9744,1507.13,4.9849,5.21,81.8118
3200706,10540.0,69.981,20.2087,1103.7,4.3142,6.61,59.5473
3200805,30674.0,84.0842,20.268,1257.09,2.9308,8.3,80.3402
3200904,42498.0,69.2456,20.5657,1262.47,4.4681,10.24,60.1719
3201001,13608.0,76.771,21.3477,1151.53,3.1471,9.68,66.8783
3201100,10254.0,94.4022,20.2458,1133.04,6.9615,6.18,92.5741
3201159,12985.0,32.3604,23.1498,1016.25,1.4193,13.79,30.1213
3201209,185786.0,93.5054,20.2636,1516.3,3.2547,4.29,91.7262
3201308,353491.0,98.8483,21.4894,1244.17,5.6767,4.48,81.3745
3201407,36930.0,72.3666,19.5938,1634.05,2.0331,4.92,66.3504
3201506,120033.0,89.3129,20.3786,1603.31,2.7579,5.07,86.0338
3201605,27458.0,83.6732,20.7918,1122.43,4.5074,10.3,26.7029
3201704,11937.0,56.4882,20.5914,1352.34,2.3699,7.42,58.9118
3201803,5083.0,42.4356,21.503,1119.67,2.8722,9.61,41.5878
3201902,35416.0,38.0817,19.6352,1477.15,1.8152,6.39,30.6967
3202009,6596.0,58.1413,21.1037,1182.1,2.8177,10.25,50.9457
3202108,21992.0,67.1153,19.2024,1062.01,4.8514,14.38,51.4747
3202207,18014.0,86.3217,19.4682,1406.78,3.9268,7.41,56.1132
3202256,11009.0,46.4257,20.3379,1407.77,0.2807,8.15,47.4015
3202306,29358.0,82.6385,21.1288,1302.02,2.8816,7.38,73.3199
3202405,124656.0,94.7512,20.4138,1656.5,5.6231,3.94,65.1345
3202454,25380.0,64.0504,22.5926,1074.38,2.0417,10.87,55.938
3202504,11723.0,79.8686,19.8755,1466.2,3.1981,5.97,77.2888
3202553,9520.0,46.4076,22.3424,941.8,2.8634,11.38,36.7955
3202603,12326.0,64.2057,18.1486,1398.56,1.297,4.54,49.6336
3202652,13710.0,42.4508,22.3341,1269.82,1.4966,9.84,41.2935
3202702,13589.0,58.7681,17.573,1255.55,1.5121,7.54,55.5197
3202801,39832.0,66.3537,21.1739,1072.13,8.8393,6.97,21.9674
3202900,10597.0,52.713,18.9299,1524.8,0.4739,7.48,42.9594
3203007,28590.0,61.3501,21.8223,1187.08,2.0269,9.46,56.9709
3203056,28931.0,71.4666,22.6677,1288.05,3.4465,8.55,60.3746
3203106,11575.0,78.4881,20.1814,1357.18,4.7757,8.97,74.147
3203130,14079.0,82.4774,18.453,1585.86,2.5856,6.99,85.1105
3203163,11094.0,34.4781,17.505,1256.48,0.9894,9.26,36.3183
3203205,166786.0,88.6249,23.4444,1472.5,2.9821,5.3,80.7627
3203304,12770.0,70.2036,18.3399,1099.96,4.7424,13.05,57.3577
3203320,41929.0,82.2915,20.8805,1247.27,6.5191,7.29,55.7397
3203346,17641.0,50.4677,20.9569,1433.67,3.668,5.39,43.1058
3203353,12387.0,66.7635,19.4801,1480.41,1.0822,6.88,62.9645
3203403,24475.0,62.3616,19.1502,1139.0,1.6908,8.39,43.805
3203502,18900.0,81.4497,20.8148,1129.12,2.4301,11.88,78.9654
3203601,5466.0,76.7838,18.8621,1025.33,4.2688,15.47,76.404
3203700,18153.0,48.6641,20.5641,1075.2,2.9758,10.7,36.4273
3203809,13745.0,69.5671,19.1124,1359.97,4.8187,6.99,55.4653
3203908,49065.0,73.6982,21.3288,1462.06,2.6875,7.23,59.39
3204005,18893.0,49.9021,19.5046,1188.19,1.8768,11.42,45.8123
3204054,21522.0,91.9152,21.7777,1091.36,2.5268,12.88,75.298
3204104,23915.0,78.9964,21.7186,1123.49,3.2615,11.43,78.3556
3204203,22300.0,97.5785,20.3543,1247.95,10.4919,3.6,63.9412
3204252,6497.0,83.5616,18.8549,900.2,5.8454,12.0,74.6983
3204302,13696.0,34.6305,21.5464,1101.94,6.5242,11.75,30.9873
3204351,19274.0,44.2825,21.0543,1231.12,2.3812,8.69,45.0238
3204401,11069.0,62.8422,18.7099,1277.89,4.1601,6.74,46.8039
3204500,13106.0,21.6008,18.7853,1155.17,3.676,8.05,10.981
3204559,41636.0,43.0781,23.2011,1374.43,1.4061,6.45,33.6279
3204609,22808.0,62.1756,18.6163,1744.55,2.0545,5.14,59.6285
3204658,8589.0,45.4768,21.3296,1228.15,1.8462,7.49,35.5297
3204708,32252.0,78.0262,20.3429,1370.65,1.998,6.72,72.4335
3204807,10878.0,84.0412,19.3602,1293.72,5.639,8.77,73.9977
3204906,123752.0,80.8949,23.114,1400.64,4.1552,6.37,53.9999
3204955,10886.0,56.5221,19.3092,1243.74,1.2547,8.23,45.5433
3205002,520653.0,99.5406,22.3794,1541.03,5.9789,3.6,91.232
3205010,26502.0,83.7371,24.4283,1154.25,3.2241,9.93,59.7169
3205036,19563.0,54.6951,21.2186,1316.67,2.7751,6.28,24.1926
3205069,23831.0,80.0848,21.5895,1683.88,1.939,5.38,65.7268
3205101,73423.0,95.0411,22.7177,1186.66,4.8692,4.5,79.0271
3205150,8911.0,45.5841,19.6835,1069.92,2.0336,7.78,23.7953
3205176,13728.0,36.1087,21.4598,1199.07,0.7882,8.76,37.5862
3205200,467722.0,97.9565,21.0732,2232.27,4.4704,2.36,90.5937
3205309,322869.0,100.0,19.975,3351.64,5.6674,2.12,99.6711
3300100,167434.0,97.7442,21.6957,1463.14,7.0604,4.12,70.4874
3300159,11034.0,91.7709,19.2043,1360.14,7.604,5.14,85.0023
3300209,129671.0,95.9775,19.4022,1311.77,8.2308,5.0,32.8431
3300225,11828.0,91.9513,21.1617,1352.93,3.4131,5.49,41.9523
3300233,40006.0,100.0,20.9294,1619.56,4.1274,3.09,31.87
3300258,30986.0,100.0,20.1769,1466.08,4.6688,2.35,69.4074
3300308,92883.0,97.3149,20.0543,1422.6,6.1049,3.24,78.2865
3300407,169894.0,98.927,20.039,1407.8,6.3881,3.01,82.0592
3300456,483087.0,100.0,22.2306,915.03,10.0586,4.05,88.1118
3300506,28102.0,77.45,20.4007,1392.13,4.0867,7.56,44.3924
3300605,35173.0,89.182,19.9585,1537.4,7.346,6.64,81.2762
3300704,222161.0,99.5233,20.586,1549.33,7.626,2.95,61.5375
3300803,56943.0,84.3159,20.4959,1212.66,6.9621,5.59,66.3957
3300902,14616.0,82.1155,18.5071,1315.25,4.1212,9.02,55.1992
3300936,13847.0,81.7722,20.2282,1132.9,8.0388,5.52,59.3564
3300951,8741.0,96.8882,20.7985,1127.61,6.9273,5.07,74.9917
3301009,483540.0,93.5488,21.9258,1385.75,8.9789,4.53,64.8119
3301108,19390.0,85.5389,19.2677,1207.29,5.5712,6.39,76.0598
3301157,12958.0,71.2841,18.969,1077.5,5.5008,10.77,50.1505
3301207,17198.0,90.2489,19.5546,1309.8,3.7605,5.39,85.8148
3301306,46110.0,94.8232,20.2646,1378.38,5.3277,3.81,66.783
3301405,21104.0,90.0919,20.5032,1267.02,7.7629,6.11,61.815
3301504,20783.0,97.3777,19.6747,1414.42,4.6961,4.2,86.0787
3301603,10980.0,71.9399,20.2459,1155.27,3.4524,9.93,34.4495
3301702,808161.0,99.7585,22.1396,1100.31,10.0467,3.9,89.262
3301801,12242.0,82.5764,19.0818,1284.42,4.3091,4.47,45.2515
3301850,51696.0,96.847,21.9495,1197.43,10.5918,4.75,56.6494
3301876,27920.0,99.735,18.6461,1526.99,8.091,3.24,52.4438
3301900,224267.0,98.99,20.703,1101.64,12.6004,4.66,65.9914
3302007,116841.0,97.9374,22.1027,1199.57,10.7034,3.67,82.9584
3302056,14073.0,77.7446,16.9971,1227.13,4.7895,9.58,82.0293
3302106,22919.0,81.4739,18.068,1421.51,4.6853,7.53,73.6679
3302205,101041.0,94.2538,19.8444,1520.46,5.2812,5.42,90.821
3302254,30908.0,98.3855,21.0204,1527.73,7.9104,4.71,69.6413
3302270,96289.0,98.8721,24.6435,786.34,12.2995,7.07,71.6755
3302304,7336.0,76.8811,21.524,1145.6,5.7722,9.25,65.176
3302403,246391.0,97.3027,21.476,1876.38,6.9994,3.48,84.2088
3302452,5415.0,91.0249,21.145,1289.93,7.5857,5.21,86.1856
3302502,228127.0,98.8182,22.1276,1036.31,11.1801,4.02,68.568
3302601,41220.0,94.5754,19.3984,1501.02,4.9224,3.09,36.4098
3302700,197277.0,99.0592,19.1812,1707.99,6.5766,2.59,34.6584
3302809,17502.0,97.9545,18.1522,1399.3,4.9981,3.17,64.9125
3302858,167127.0,100.0,21.741,1115.94,11.3038,2.87,97.0628
3302908,26582.0,90.3882,18.3658,1784.0,4.065,3.86,69.8829
3303005,26881.0,93.9846,20.7396,1414.6,6.7866,6.44,91.4071
3303104,15074.0,88.3773,19.9483,1393.71,6.388,6.41,69.7944
3303203,146774.0,100.0,19.7283,1298.9,9.2449,2.11,98.8001
3303302,481749.0,100.0,18.5283,3577.32,6.0221,1.68,92.4876
3303401,189939.0,89.912,19.2799,1757.65,3.2988,3.43,74.5447
3303500,785867.0,99.5857,22.3302,1102.46,10.2539,4.28,88.6783
3303609,41375.0,94.9076,20.1909,1349.13,8.5736,3.79,73.6574
3303708,42063.0,91.7457,20.436,1216.57,7.1163,5.5,81.1682
3303807,45243.0,80.0787,21.3779,1639.12,3.2496,4.26,17.7159
3303856,29619.0,76.8932,20.7772,1210.31,5.3374,8.55,49.1867
3303906,278881.0,96.9449,19.5341,1822.76,5.1222,3.16,75.9336
3303955,24298.0,94.123,20.5326,1366.9,5.9972,3.21,91.5816
3304003,27474.0,84.8075,20.23,1462.21,7.1131,4.98,73.486
3304102,17288.0,80.1828,20.5865,1404.53,4.5131,7.62,75.1285
3304110,20373.0,99.2883,21.8328,1237.94,9.1724,3.68,94.504
3304128,13682.0,93.8313,20.7864,1274.65,6.1856,3.67,86.0973
3304144,140523.0,99.9936,22.6732,958.95,10.1288,4.02,88.8748
3304151,22393.0,81.0789,21.0468,1108.09,8.4421,7.99,76.9354
3304201,129612.0,97.2171,20.8762,1881.11,6.103,3.4,93.8515
3304300,56276.0,87.4956,20.5007,1407.84,6.5822,5.16,76.816
3304409,17401.0,82.1849,20.4241,1232.33,2.6753,9.1,55.682
3304508,8954.0,82.0751,21.9008,1181.25,7.07,7.51,73.8309
3304524,156491.0,99.715,20.506,1840.11,7.1315,2.5,62.4575
3304557,6211223.0,99.9991,20.3828,2515.32,6.9549,2.42,94.8987
3304607,10232.0,71.4328,18.5008,1337.53,3.7045,10.16,49.812
3304706,41325.0,91.4652,19.4265,1308.22,4.5529,6.04,84.6494
3304755,45059.0,61.9255,20.7461,939.48,4.8892,13.14,3.2064
3304805,38961.0,82.8777,18.9549,1296.11,4.3417,8.77,70.66
3304904,896744.0,99.9715,19.9329,1209.5,9.5568,3.4,83.7156
3305000,36573.0,79.7747,18.9566,985.72,12.092,5.83,26.5625
3305109,440962.0,100.0,21.6604,1042.94,8.9519,2.64,97.6027
3305133,7070.0,48.5856,18.7553,1150.71,2.0006,9.77,59.6943
3305158,22080.0,57.4366,22.4049,1203.03,4.204,6.15,54.3507
3305208,104029.0,97.2315,20.4933,1462.39,7.0804,4.15,67.8622
3305307,7750.0,57.4194,17.6903,1123.79,2.4153,8.42,46.8558
3305406,17729.0,79.3953,19.894,1246.5,4.6295,7.38,70.1778
3305505,89559.0,97.1572,18.964,1491.0,7.9209,3.91,27.3588
3305554,80596.0,97.5334,22.758,1181.47,11.4447,4.36,73.7901
3305604,21352.0,81.3835,21.5905,1042.66,10.3988,9.76,57.1954
3305703,15206.0,40.4446,20.9588,1223.03,1.8092,9.61,25.5391
3305752,31086.0,91.2855,21.151,959.96,13.0815,6.28,70.7568
3305802,165123.0,88.425,20.8996,1860.47,4.21,4.67,54.908
3305901,10302.0,60.5319,19.1516,1120.83,2.266,11.72,33.8383
3306008,78346.0,97.6412,20.7171,1438.62,7.0025,2.98,78.042
3306107,68088.0,94.3441,20.7819,1443.99,5.0673,3.91,76.2182
3306156,10207.0,64.4754,23.0724,1108.62,1.841,10.11,58.2575
3306206,33976.0,86.8819,20.8353,1519.05,7.3927,4.5,70.1064
3306305,261563.0,99.7584,19.9447,1787.91,5.6277,2.43,95.9915
3500105,34687.0,96.6818,18.2893,1868.26,3.8111,3.08,97.0404
3500204,4351.0,92.0478,18.6854,1514.8,0.6182,7.59,92.9697
3500303,32072.0,93.2121,21.6731,1321.67,6.0274,4.51,93.223
3500402,7369.0,87.651,15.9045,1684.99,2.7986,3.51,88.3746
3500501,17930.0,87.1556,18.1595,1742.52,1.99,4.22,92.7636
3500550,7177.0,87.9894,18.6568,1946.69,2.6536,4.18,60.2583
3500600,2780.0,100.0,15.3957,2932.68,3.9604,1.2,99.6531
3500709,37680.0,95.6847,20.5653,1590.76,4.9205,3.37,94.2795
3500758,6141.0,74.2224,20.697,1317.23,2.121,4.95,52.7349
3500808,4445.0,84.162,17.9978,1485.42,5.385,5.45,84.9363
3500907,3451.0,85.8592,20.284,1313.69,4.3531,7.34,87.011
3501004,16818.0,90.5458,20.4721,1391.26,2.0738,4.04,91.0497
3501103,3841.0,80.7342,15.7251,1349.61,5.9611,6.07,82.9381
3501152,17301.0,96.2777,22.2762,1523.42,3.8366,3.79,74.041
3501202,3915.0,66.9732,16.3474,1429.27,2.8729,6.47,68.8845
3501301,27255.0,92.5445,21.0677,1462.07,5.6463,4.22,89.4721
3501400,4808.0,60.3993,23.5025,1137.02,2.9703,6.09,93.3219
3501509,2885.0,91.5771,21.1438,1203.52,4.5637,8.08,93.9424
3501608,237240.0,99.8268,19.4246,2358.27,4.0577,1.65,98.2916
3501707,33019.0,99.2005,22.7839,1233.06,10.7822,5.66,99.2463
3501806,5870.0,88.0068,18.7223,1580.65,2.7988,4.33,89.1571
3501905,68008.0,92.2333,19.1669,1986.75,4.1279,2.56,85.9581
3502002,4589.0,84.8987,19.5903,1677.47,5.4308,4.34,83.6808
3502101,59783.0,91.5511,19.4922,1774.02,3.6609,3.77,93.647
